Lan;HDia;InAr;InMan;Vardtid;Antal
12;A00B99;2004;7;20,66666667;3
12;E00-E90;2004;7;14,38461538;13
12;I00-I99;2004;7;8,065934066;91
12;J00-J99;2004;7;2;1
12;L00-L99;2004;7;13,5;2
12;M86-M90;2004;7;0;1
12;A00B99;2004;8;28;1
12;D50-D89;2004;8;17;1
12;E00-E90;2004;8;14,91666667;12
12;I00-I99;2004;8;9,027272727;110
12;L00-L99;2004;8;8,333333333;3
12;M70-M79;2004;8;7;1
12;M86-M90;2004;8;9;1
12;S00-T98;2004;8;10,5;2
12;E00-E90;2004;9;15,875;8
12;I00-I99;2004;9;8,406666667;150
12;M86-M90;2004;9;13;2
12;A00B99;2004;10;4;1
12;E00-E90;2004;10;16,07692308;13
12;I00-I99;2004;10;9,10738255;149
12;L00-L99;2004;10;10;2
12;S00-T98;2004;10;20;2
12;Z00-Z99;2004;10;7;1
12;C00D48;2004;11;23;1
12;E00-E90;2004;11;10,125;8
12;I00-I99;2004;11;8,893617021;141
12;K00-K93;2004;11;1;1
12;L00-L99;2004;11;12;2
12;M80-M85;2004;11;18;1
12;M86-M90;2004;11;72;1
12;Z00-Z99;2004;11;11;1
12;A00B99;2004;12;6;1
12;E00-E90;2004;12;9,571428571;7
12;I00-I99;2004;12;9,361904762;105
12;L00-L99;2004;12;13;2
12;N00-N99;2004;12;10;1
12;R00-R99;2004;12;35;1
12;Z00-Z99;2004;12;3;1
12;E00-E90;2005;1;13,6875;16
12;I00-I99;2005;1;8,395522388;134
12;M86-M90;2005;1;8;1
12;S00-T98;2005;1;8;3
12;Z00-Z99;2005;1;23,5;2
12;C00D48;2005;2;1;1
12;E00-E90;2005;2;14,23076923;13
12;I00-I99;2005;2;9,115942029;138
12;S00-T98;2005;2;1;1
12;C00D48;2005;3;26;1
12;E00-E90;2005;3;13,66666667;6
12;I00-I99;2005;3;7,669064748;139
12;L00-L99;2005;3;19;2
12;M05-M14;2005;3;19;1
12;A00B99;2005;4;28;1
12;E00-E90;2005;4;19,8;5
12;I00-I99;2005;4;7,99270073;137
12;L00-L99;2005;4;6,5;2
12;Z00-Z99;2005;4;1,5;2
12;A00B99;2005;5;13;1
12;E00-E90;2005;5;12,71428571;14
12;I00-I99;2005;5;8,573913043;115
12;L00-L99;2005;5;8;2
12;M60-M63;2005;5;20;1
12;M70-M79;2005;5;20;1
12;M86-M90;2005;5;4,333333333;3
12;S00-T98;2005;5;1;1
12;E00-E90;2005;6;19,33333333;6
12;I00-I99;2005;6;7,081395349;86
12;L00-L99;2005;6;8;1
12;M86-M90;2005;6;9,5;2
12;R00-R99;2005;6;7;1
12;E00-E90;2005;7;13,14285714;7
12;I00-I99;2005;7;10;59
12;L00-L99;2005;7;15,66666667;3
12;S00-T98;2005;7;3;1
12;E00-E90;2005;8;9,833333333;6
12;I00-I99;2005;8;8,61;100
12;J00-J99;2005;8;34;1
12;L00-L99;2005;8;22;1
12;S00-T98;2005;8;2;2
12;Z00-Z99;2005;8;2;1
12;E00-E90;2005;9;19,7;10
12;I00-I99;2005;9;7,014084507;142
12;L00-L99;2005;9;7;2
12;M86-M90;2005;9;16;1
12;R00-R99;2005;9;2;1
12;S00-T98;2005;9;27,5;2
12;A00B99;2005;10;4;1
12;E00-E90;2005;10;10,88888889;9
12;I00-I99;2005;10;7,1640625;128
12;L00-L99;2005;10;28,5;2
12;M86-M90;2005;10;4;1
12;Z00-Z99;2005;10;9;1
12;A00B99;2005;11;19;1
12;E00-E90;2005;11;15,90909091;11
12;I00-I99;2005;11;8,425675676;148
12;L00-L99;2005;11;19;3
12;N00-N99;2005;11;12;1
12;Q00-Q99;2005;11;10;1
12;S00-T98;2005;11;14;2
12;A00B99;2005;12;25;2
12;E00-E90;2005;12;17,66666667;9
12;I00-I99;2005;12;7,79047619;105
12;N00-N99;2005;12;2;1
12;R00-R99;2005;12;5;1
12;Z00-Z99;2005;12;1;1
12;C00D48;2006;1;8;1
12;E00-E90;2006;1;7,333333333;3
12;I00-I99;2006;1;7,571428571;133
12;M20-M25;2006;1;2;1
12;M30-M36;2006;1;1;1
12;M86-M90;2006;1;5;1
12;Q00-Q99;2006;1;4;1
12;R00-R99;2006;1;14;1
12;E00-E90;2006;2;12,33333333;6
12;I00-I99;2006;2;7,852941176;102
12;L00-L99;2006;2;15;3
12;M86-M90;2006;2;15;1
12;Q00-Q99;2006;2;3,5;2
12;S00-T98;2006;2;3;1
12;Z00-Z99;2006;2;3;2
12;E00-E90;2006;3;13,75;8
12;I00-I99;2006;3;7,836065574;122
12;L00-L99;2006;3;8,666666667;3
12;M86-M90;2006;3;9,75;4
12;N00-N99;2006;3;3;2
12;Q00-Q99;2006;3;2;1
12;S00-T98;2006;3;8,5;4
12;E00-E90;2006;4;20;3
12;I00-I99;2006;4;9,139784946;93
12;L00-L99;2006;4;17;2
12;M30-M36;2006;4;25;1
12;Q00-Q99;2006;4;1;1
12;E00-E90;2006;5;13,75;8
12;G00-G99;2006;5;1;1
12;I00-I99;2006;5;6,522058824;136
12;J00-J99;2006;5;8,5;2
12;L00-L99;2006;5;5;1
12;M05-M14;2006;5;81;1
12;R00-R99;2006;5;39;1
12;S00-T98;2006;5;9,5;2
12;A00B99;2006;6;7;1
12;C00D48;2006;6;14;1
12;E00-E90;2006;6;16,1875;16
12;F10-F19;2006;6;0;1
12;G00-G99;2006;6;6;1
12;I00-I99;2006;6;6,551020408;98
12;J00-J99;2006;6;6;1
12;L00-L99;2006;6;13;1
12;N00-N99;2006;6;0;1
12;S00-T98;2006;6;2;1
12;Z00-Z99;2006;6;1;2
12;A00B99;2006;7;8,6;5
12;E00-E90;2006;7;14;8
12;I00-I99;2006;7;6,847058824;85
12;K00-K93;2006;7;4;1
12;L00-L99;2006;7;10;1
12;M86-M90;2006;7;7;1
12;N00-N99;2006;7;28,5;2
12;S00-T98;2006;7;13;1
12;Z00-Z99;2006;7;11,33333333;3
12;A00B99;2006;8;5;3
12;C00D48;2006;8;10;1
12;E00-E90;2006;8;11,88888889;9
12;I00-I99;2006;8;8,691489362;94
12;J00-J99;2006;8;17;2
12;M86-M90;2006;8;8;3
12;N00-N99;2006;8;13;2
12;R00-R99;2006;8;1;1
12;S00-T98;2006;8;2;1
12;Z00-Z99;2006;8;1;1
12;A00B99;2006;9;8;2
12;E00-E90;2006;9;13;5
12;G00-G99;2006;9;2;1
12;I00-I99;2006;9;8,308943089;123
12;K00-K93;2006;9;107,5;2
12;L00-L99;2006;9;21;4
12;M86-M90;2006;9;9,666666667;3
12;N00-N99;2006;9;9,4;5
12;Q00-Q99;2006;9;8;1
12;R00-R99;2006;9;4;2
12;S00-T98;2006;9;2;1
12;Z00-Z99;2006;9;3,5;2
12;A00B99;2006;10;7;2
12;E00-E90;2006;10;9;3
12;I00-I99;2006;10;9,101694915;118
12;K00-K93;2006;10;4;1
12;L00-L99;2006;10;21,33333333;3
12;N00-N99;2006;10;4,5;2
12;R00-R99;2006;10;0;1
12;S00-T98;2006;10;7,5;2
12;Z00-Z99;2006;10;3;1
12;A00B99;2006;11;27,5;2
12;C00D48;2006;11;9;2
12;E00-E90;2006;11;7,8;5
12;I00-I99;2006;11;7,567375887;141
12;J00-J99;2006;11;4,5;2
12;K00-K93;2006;11;6;1
12;L00-L99;2006;11;7,333333333;3
12;M05-M14;2006;11;7;1
12;M86-M90;2006;11;16,5;2
12;N00-N99;2006;11;11,6;5
12;R00-R99;2006;11;1;1
12;A00B99;2006;12;5,5;2
12;E00-E90;2006;12;13,4;5
12;I00-I99;2006;12;7,191011236;89
12;J00-J99;2006;12;12;1
12;K00-K93;2006;12;13;1
12;M65-M68;2006;12;5;1
12;M86-M90;2006;12;8;4
12;N00-N99;2006;12;29,66666667;3
12;R00-R99;2006;12;1;2
12;S00-T98;2006;12;29;1
12;Z00-Z99;2006;12;22;1
12;A00B99;2007;1;16,5;4
12;C00D48;2007;1;11;2
12;E00-E90;2007;1;10,125;8
12;G00-G99;2007;1;2;1
12;I00-I99;2007;1;7,940298507;134
12;J00-J99;2007;1;4,333333333;3
12;K00-K93;2007;1;6;2
12;M05-M14;2007;1;4;1
12;M86-M90;2007;1;16,33333333;6
12;N00-N99;2007;1;15,5;12
12;R00-R99;2007;1;6,857142857;7
12;S00-T98;2007;1;5,333333333;3
12;Z00-Z99;2007;1;3,666666667;3
12;A00B99;2007;2;9,166666667;6
12;E00-E90;2007;2;13,5;10
12;I00-I99;2007;2;7,116666667;120
12;J00-J99;2007;2;3,666666667;3
12;K00-K93;2007;2;3;1
12;L00-L99;2007;2;10,25;4
12;M86-M90;2007;2;15,5;2
12;N00-N99;2007;2;16,07692308;13
12;R00-R99;2007;2;9,5;2
12;S00-T98;2007;2;1,5;4
12;Z00-Z99;2007;2;2;1
12;A00B99;2007;3;5,5;2
12;C00D48;2007;3;3;1
12;D50-D89;2007;3;11;1
12;E00-E90;2007;3;27;4
12;I00-I99;2007;3;6,549180328;122
12;J00-J99;2007;3;5;1
12;K00-K93;2007;3;7;1
12;L00-L99;2007;3;6;2
12;M86-M90;2007;3;16,25;4
12;N00-N99;2007;3;12,75;8
12;R00-R99;2007;3;1;2
12;S00-T98;2007;3;12,875;8
12;Z00-Z99;2007;3;1,333333333;3
12;A00B99;2007;4;15,5;6
12;D50-D89;2007;4;8;1
12;E00-E90;2007;4;7,5;6
12;I00-I99;2007;4;8,56302521;119
12;J00-J99;2007;4;4,666666667;3
12;K00-K93;2007;4;4,5;2
12;L00-L99;2007;4;10,25;4
12;M05-M14;2007;4;12,5;2
12;M45-M49;2007;4;6;1
12;M86-M90;2007;4;10;1
12;M95-M99;2007;4;5;1
12;N00-N99;2007;4;8,285714286;7
12;R00-R99;2007;4;7,4;5
12;S00-T98;2007;4;7,8;5
12;Z00-Z99;2007;4;28,2;5
12;A00B99;2007;5;12,81818182;11
12;D50-D89;2007;5;1;1
12;E00-E90;2007;5;14,08333333;12
12;I00-I99;2007;5;7,215827338;139
12;J00-J99;2007;5;3,666666667;3
12;K00-K93;2007;5;1,5;2
12;L00-L99;2007;5;8;6
12;M30-M36;2007;5;9;1
12;M50-M54;2007;5;4;1
12;M86-M90;2007;5;10,66666667;3
12;N00-N99;2007;5;11,2;5
12;R00-R99;2007;5;6,5;4
12;S00-T98;2007;5;6,5;2
12;Z00-Z99;2007;5;4;9
12;A00B99;2007;6;6,666666667;6
12;C00D48;2007;6;5;1
12;D50-D89;2007;6;10;1
12;E00-E90;2007;6;27,6;5
12;I00-I99;2007;6;7,638554217;83
12;J00-J99;2007;6;12,83333333;6
12;K00-K93;2007;6;5,5;2
12;M30-M36;2007;6;12;1
12;M70-M79;2007;6;6;1
12;M86-M90;2007;6;5,5;2
12;N00-N99;2007;6;10,25;4
12;O00-O99;2007;6;4;1
12;R00-R99;2007;6;6,2;5
12;S00-T98;2007;6;10,8;5
12;Z00-Z99;2007;6;4,142857143;7
12;A00B99;2007;7;8,444444444;9
12;C00D48;2007;7;22,5;2
12;E00-E90;2007;7;9,1;10
12;I00-I99;2007;7;9,1;90
12;J00-J99;2007;7;3,75;4
12;K00-K93;2007;7;21,5;4
12;L00-L99;2007;7;24;1
12;M86-M90;2007;7;5;1
12;N00-N99;2007;7;23;4
12;R00-R99;2007;7;7,5;2
12;S00-T98;2007;7;6,333333333;3
12;Z00-Z99;2007;7;9,666666667;6
12;A00B99;2007;8;36;1
12;C00D48;2007;8;3;2
12;D50-D89;2007;8;12;2
12;E00-E90;2007;8;10;3
12;G00-G99;2007;8;27;2
12;I00-I99;2007;8;7,144329897;97
12;J00-J99;2007;8;11;2
12;K00-K93;2007;8;6;3
12;L00-L99;2007;8;21,75;4
12;M30-M36;2007;8;0;2
12;M86-M90;2007;8;8;1
12;N00-N99;2007;8;15,5;8
12;R00-R99;2007;8;5,666666667;3
12;S00-T98;2007;8;27,5;2
12;Z00-Z99;2007;8;6,833333333;6
12;A00B99;2007;9;6;6
12;C00D48;2007;9;13,75;4
12;E00-E90;2007;9;11,44444444;9
12;F00-F09;2007;9;19;1
12;F10-F19;2007;9;29;2
12;I00-I99;2007;9;6,84;125
12;J00-J99;2007;9;8,666666667;3
12;K00-K93;2007;9;4,5;2
12;M30-M36;2007;9;0;1
12;M86-M90;2007;9;3,333333333;3
12;N00-N99;2007;9;16,44444444;9
12;R00-R99;2007;9;6;1
12;S00-T98;2007;9;8,333333333;3
12;Z00-Z99;2007;9;2,333333333;3
12;A00B99;2007;10;10,66666667;3
12;E00-E90;2007;10;12,58333333;12
12;H00-H59;2007;10;15;1
12;I00-I99;2007;10;8,120689655;116
12;J00-J99;2007;10;3,5;4
12;K00-K93;2007;10;3;1
12;L00-L99;2007;10;15;3
12;M86-M90;2007;10;8;1
12;N00-N99;2007;10;14,07692308;13
12;R00-R99;2007;10;13;3
12;S00-T98;2007;10;8,625;8
12;Z00-Z99;2007;10;3;4
12;A00B99;2007;11;22,57142857;7
12;C00D48;2007;11;3,5;2
12;D50-D89;2007;11;15;1
12;E00-E90;2007;11;12,66666667;6
12;I00-I99;2007;11;8,34351145;131
12;J00-J99;2007;11;10,5;4
12;K00-K93;2007;11;3,5;2
12;L00-L99;2007;11;16,5;2
12;M86-M90;2007;11;16,75;4
12;N00-N99;2007;11;8,142857143;7
12;Q00-Q99;2007;11;2;1
12;R00-R99;2007;11;5,75;4
12;S00-T98;2007;11;4,2;5
12;Z00-Z99;2007;11;8,2;5
12;A00B99;2007;12;11,53846154;13
12;C00D48;2007;12;30;1
12;E00-E90;2007;12;11,5;4
12;I00-I99;2007;12;7,088;125
12;J00-J99;2007;12;6;2
12;K00-K93;2007;12;2,333333333;3
12;L00-L99;2007;12;7;1
12;M86-M90;2007;12;7;2
12;N00-N99;2007;12;11,55555556;18
12;R00-R99;2007;12;3;2
12;S00-T98;2007;12;9;3
12;Z00-Z99;2007;12;8,666666667;3
12;A00B99;2008;1;5,1;10
12;D50-D89;2008;1;4;1
12;E00-E90;2008;1;10,81818182;11
12;G00-G99;2008;1;3;1
12;I00-I99;2008;1;7,013605442;147
12;J00-J99;2008;1;10;1
12;K00-K93;2008;1;5,333333333;3
12;L00-L99;2008;1;15;2
12;M86-M90;2008;1;8,333333333;3
12;N00-N99;2008;1;13,91666667;12
12;Q00-Q99;2008;1;1;1
12;R00-R99;2008;1;2,5;6
12;S00-T98;2008;1;3;2
12;Z00-Z99;2008;1;2,75;4
12;A00B99;2008;2;14;5
12;E00-E90;2008;2;7,571428571;7
12;I00-I99;2008;2;7,122137405;131
12;K00-K93;2008;2;1;1
12;L00-L99;2008;2;17;2
12;M86-M90;2008;2;19;1
12;N00-N99;2008;2;8,666666667;9
12;R00-R99;2008;2;1;1
12;S00-T98;2008;2;10,25;4
12;Z00-Z99;2008;2;0;1
12;A00B99;2008;3;13,28571429;7
12;E00-E90;2008;3;19,83333333;6
12;H60-H95;2008;3;8;1
12;I00-I99;2008;3;6,937984496;129
12;J00-J99;2008;3;5;3
12;K00-K93;2008;3;3,5;6
12;L00-L99;2008;3;12,75;4
12;M86-M90;2008;3;13;2
12;N00-N99;2008;3;6,545454545;11
12;R00-R99;2008;3;8,5;2
12;S00-T98;2008;3;13,8;5
12;Z00-Z99;2008;3;0;1
12;A00B99;2008;4;7,333333333;6
12;E00-E90;2008;4;11,07692308;13
12;H60-H95;2008;4;31;1
12;I00-I99;2008;4;7,191082803;157
12;J00-J99;2008;4;7,857142857;7
12;K00-K93;2008;4;4,142857143;7
12;L00-L99;2008;4;9,25;4
12;M00-M03;2008;4;17;1
12;M86-M90;2008;4;8,5;2
12;N00-N99;2008;4;14,375;8
12;Q00-Q99;2008;4;13;1
12;R00-R99;2008;4;3,2;5
12;S00-T98;2008;4;8;3
12;Z00-Z99;2008;4;6,25;4
12;A00B99;2008;5;11,28571429;7
12;C00D48;2008;5;17,33333333;3
12;D50-D89;2008;5;5;1
12;E00-E90;2008;5;12,53846154;13
12;G00-G99;2008;5;3,5;2
12;I00-I99;2008;5;6,947368421;95
12;J00-J99;2008;5;24;1
12;K00-K93;2008;5;4,4;5
12;L00-L99;2008;5;7;4
12;M00-M03;2008;5;11;1
12;M86-M90;2008;5;9;1
12;N00-N99;2008;5;7,166666667;12
12;R00-R99;2008;5;10,5;2
12;S00-T98;2008;5;9;5
12;Z00-Z99;2008;5;3,25;4
12;A00B99;2008;6;16,33333333;6
12;E00-E90;2008;6;18,33333333;12
12;I00-I99;2008;6;6,13592233;103
12;J00-J99;2008;6;7,25;4
12;K00-K93;2008;6;5,25;4
12;L00-L99;2008;6;21,5;2
12;M05-M14;2008;6;3;1
12;M45-M49;2008;6;16;1
12;M86-M90;2008;6;7;1
12;N00-N99;2008;6;6,272727273;11
12;R00-R99;2008;6;1,5;8
12;S00-T98;2008;6;9,625;8
12;Z00-Z99;2008;6;4,666666667;3
12;A00B99;2008;7;5,714285714;7
12;C00D48;2008;7;31,5;2
12;E00-E90;2008;7;11,63636364;11
12;F40-F49;2008;7;4;1
12;G00-G99;2008;7;40;1
12;I00-I99;2008;7;9,791208791;91
12;J00-J99;2008;7;7,5;2
12;K00-K93;2008;7;8,5;4
12;L00-L99;2008;7;8;1
12;M00-M03;2008;7;7;1
12;N00-N99;2008;7;13,125;8
12;R00-R99;2008;7;4,833333333;6
12;S00-T98;2008;7;9;2
12;Z00-Z99;2008;7;2;1
12;A00B99;2008;8;19,4;5
12;E00-E90;2008;8;15,88888889;9
12;F20-F29;2008;8;7;1
12;G00-G99;2008;8;3;2
12;I00-I99;2008;8;7,816091954;87
12;K00-K93;2008;8;6,166666667;6
12;L00-L99;2008;8;20;1
12;M30-M36;2008;8;0;1
12;N00-N99;2008;8;7;6
12;R00-R99;2008;8;3;4
12;S00-T98;2008;8;9;7
12;Z00-Z99;2008;8;2,25;4
12;A00B99;2008;9;7,5;4
12;C00D48;2008;9;3,5;2
12;E00-E90;2008;9;12,625;8
12;H60-H95;2008;9;7;1
12;I00-I99;2008;9;8,351351351;111
12;J00-J99;2008;9;5;3
12;K00-K93;2008;9;14;5
12;L00-L99;2008;9;8,25;4
12;M70-M79;2008;9;18;1
12;M80-M85;2008;9;7;1
12;N00-N99;2008;9;6,083333333;12
12;R00-R99;2008;9;12;1
12;S00-T98;2008;9;8,833333333;6
12;Z00-Z99;2008;9;2,5;2
12;A00B99;2008;10;6,333333333;6
12;E00-E90;2008;10;14,90909091;11
12;G00-G99;2008;10;5;1
12;H00-H59;2008;10;3;2
12;I00-I99;2008;10;7,592307692;130
12;K00-K93;2008;10;3,2;5
12;M00-M03;2008;10;20;1
12;M30-M36;2008;10;9;2
12;M70-M79;2008;10;9;1
12;M86-M90;2008;10;5;1
12;N00-N99;2008;10;6,714285714;14
12;O00-O99;2008;10;2;2
12;R00-R99;2008;10;2,428571429;7
12;S00-T98;2008;10;22;7
12;Z00-Z99;2008;10;8;2
12;A00B99;2008;11;20,14285714;7
12;E00-E90;2008;11;13,08333333;12
12;F10-F19;2008;11;12;1
12;I00-I99;2008;11;6,624113475;141
12;J00-J99;2008;11;13,66666667;3
12;K00-K93;2008;11;4,2;5
12;L00-L99;2008;11;4,5;2
12;M00-M03;2008;11;12;1
12;M86-M90;2008;11;20;1
12;N00-N99;2008;11;5,166666667;6
12;R00-R99;2008;11;5,2;5
12;S00-T98;2008;11;7,25;4
12;Z00-Z99;2008;11;3;3
12;A00B99;2008;12;11,8;10
12;C00D48;2008;12;16;1
12;D50-D89;2008;12;4;1
12;E00-E90;2008;12;11,75;8
12;G00-G99;2008;12;1;1
12;I00-I99;2008;12;7,490740741;108
12;J00-J99;2008;12;15,5;2
12;K00-K93;2008;12;2,75;4
12;M30-M36;2008;12;20,5;2
12;N00-N99;2008;12;11,5;4
12;O00-O99;2008;12;6;1
12;R00-R99;2008;12;4,333333333;3
12;S00-T98;2008;12;15;1
12;Z00-Z99;2008;12;3;5
12;A00B99;2009;1;11,2;5
12;E00-E90;2009;1;10,625;16
12;F30-F39;2009;1;7;1
12;I00-I99;2009;1;6,802325581;172
12;J00-J99;2009;1;3,666666667;3
12;K00-K93;2009;1;6,125;8
12;L00-L99;2009;1;16;1
12;M30-M36;2009;1;6;1
12;N00-N99;2009;1;9,5;10
12;R00-R99;2009;1;3,5;2
12;S00-T98;2009;1;12;7
12;Z00-Z99;2009;1;1,5;2
12;A00B99;2009;2;7,428571429;7
12;C00D48;2009;2;3;1
12;E00-E90;2009;2;5,428571429;7
12;G00-G99;2009;2;3;1
12;I00-I99;2009;2;6,201342282;149
12;J00-J99;2009;2;7,714285714;7
12;K00-K93;2009;2;11;2
12;L00-L99;2009;2;11,5;4
12;N00-N99;2009;2;9,142857143;7
12;R00-R99;2009;2;18,33333333;3
12;S00-T98;2009;2;7;5
12;Z00-Z99;2009;2;8;2
12;A00B99;2009;3;15,2;5
12;C00D48;2009;3;12;3
12;E00-E90;2009;3;7,5;8
12;I00-I99;2009;3;6,063583815;173
12;J00-J99;2009;3;3;3
12;K00-K93;2009;3;7,25;4
12;M00-M03;2009;3;4;1
12;M60-M63;2009;3;8;1
12;M86-M90;2009;3;12;1
12;N00-N99;2009;3;12,42857143;7
12;Q00-Q99;2009;3;2;1
12;R00-R99;2009;3;1;1
12;Z00-Z99;2009;3;27;2
12;A00B99;2009;4;8,125;8
12;C00D48;2009;4;10;2
12;E00-E90;2009;4;7,714285714;7
12;I00-I99;2009;4;5,724409449;127
12;J00-J99;2009;4;10;5
12;K00-K93;2009;4;5;3
12;L00-L99;2009;4;6;1
12;M86-M90;2009;4;0;1
12;N00-N99;2009;4;13,42857143;7
12;Q00-Q99;2009;4;3;1
12;R00-R99;2009;4;5;3
12;S00-T98;2009;4;2,5;2
12;Z00-Z99;2009;4;7;3
12;A00B99;2009;5;11,85714286;7
12;C00D48;2009;5;11;2
12;E00-E90;2009;5;7,833333333;6
12;F40-F49;2009;5;1;1
12;I00-I99;2009;5;7,3;130
12;J00-J99;2009;5;3,25;4
12;K00-K93;2009;5;5;3
12;L00-L99;2009;5;12;3
12;M30-M36;2009;5;21;1
12;M60-M63;2009;5;3;1
12;M70-M79;2009;5;3;1
12;M86-M90;2009;5;12;1
12;N00-N99;2009;5;11,5;6
12;R00-R99;2009;5;9,5;2
12;S00-T98;2009;5;8,142857143;7
12;Z00-Z99;2009;5;5,25;4
12;A00B99;2009;6;19,66666667;3
12;C00D48;2009;6;2;1
12;E00-E90;2009;6;13,83333333;6
12;I00-I99;2009;6;7,102189781;137
12;J00-J99;2009;6;6,4;5
12;K00-K93;2009;6;2,8;5
12;L00-L99;2009;6;3,5;2
12;M86-M90;2009;6;7;4
12;N00-N99;2009;6;11,85714286;7
12;R00-R99;2009;6;3;1
12;S00-T98;2009;6;9,6;5
12;Z00-Z99;2009;6;4,75;4
12;A00B99;2009;7;4,666666667;3
12;C00D48;2009;7;14;1
12;E00-E90;2009;7;15,90909091;11
12;I00-I99;2009;7;6,93877551;98
12;J00-J99;2009;7;3,75;4
12;K00-K93;2009;7;8;1
12;L00-L99;2009;7;10;2
12;M45-M49;2009;7;1;1
12;M86-M90;2009;7;4;3
12;N00-N99;2009;7;6,75;12
12;R00-R99;2009;7;2;2
12;S00-T98;2009;7;10,4;5
12;Z00-Z99;2009;7;2,5;2
12;A00B99;2009;8;13,5;6
12;C00D48;2009;8;10,5;2
12;E00-E90;2009;8;10,16666667;12
12;I00-I99;2009;8;6,232323232;99
12;J00-J99;2009;8;5,5;2
12;K00-K93;2009;8;12,2;5
12;M00-M03;2009;8;23;1
12;M86-M90;2009;8;3,5;2
12;N00-N99;2009;8;3,083333333;12
12;R00-R99;2009;8;4,125;8
12;S00-T98;2009;8;12,42857143;7
12;Z00-Z99;2009;8;0;1
12;A00B99;2009;9;18,83333333;6
12;E00-E90;2009;9;7,307692308;13
12;I00-I99;2009;9;6,761904762;147
12;J00-J99;2009;9;14,2;5
12;K00-K93;2009;9;5,4;5
12;L00-L99;2009;9;7,625;8
12;M86-M90;2009;9;9,5;2
12;N00-N99;2009;9;9,666666667;12
12;Q00-Q99;2009;9;2;1
12;R00-R99;2009;9;7,25;4
12;S00-T98;2009;9;5,25;4
12;Z00-Z99;2009;9;14,11111111;9
12;A00B99;2009;10;13,66666667;3
12;C00D48;2009;10;2;1
12;E00-E90;2009;10;6,9;10
12;I00-I99;2009;10;6,31097561;164
12;J00-J99;2009;10;6;2
12;K00-K93;2009;10;9;5
12;L00-L99;2009;10;7;2
12;M05-M14;2009;10;5;1
12;M86-M90;2009;10;12;2
12;N00-N99;2009;10;5,5;4
12;R00-R99;2009;10;0,5;2
12;S00-T98;2009;10;9,875;8
12;Z00-Z99;2009;10;4,555555556;9
12;A00B99;2009;11;6,5;2
12;E00-E90;2009;11;6;7
12;G00-G99;2009;11;12;1
12;I00-I99;2009;11;5,229813665;161
12;J00-J99;2009;11;14;3
12;K00-K93;2009;11;1;1
12;M50-M54;2009;11;4;1
12;M86-M90;2009;11;17;1
12;N00-N99;2009;11;16,57142857;7
12;R00-R99;2009;11;5,285714286;7
12;S00-T98;2009;11;8,833333333;6
12;A00B99;2009;12;20,5;4
12;E00-E90;2009;12;17,33333333;9
12;I00-I99;2009;12;7,31;100
12;J00-J99;2009;12;8,333333333;3
12;K00-K93;2009;12;4;3
12;L00-L99;2009;12;11;2
12;M60-M63;2009;12;4;1
12;M86-M90;2009;12;9,666666667;3
12;N00-N99;2009;12;12,4;10
12;R00-R99;2009;12;6;1
12;S00-T98;2009;12;7,666666667;3
12;Z00-Z99;2009;12;3;1
12;A00B99;2010;1;22,5;4
12;D50-D89;2010;1;3;1
12;E00-E90;2010;1;14,33333333;18
12;I00-I99;2010;1;7,357142857;140
12;J00-J99;2010;1;26;1
12;K00-K93;2010;1;3,25;4
12;M65-M68;2010;1;9;1
12;M86-M90;2010;1;5;1
12;N00-N99;2010;1;15,90909091;11
12;Q00-Q99;2010;1;1;1
12;R00-R99;2010;1;4;2
12;S00-T98;2010;1;10,25;8
12;Z00-Z99;2010;1;2,5;2
12;A00B99;2010;2;5,888888889;9
12;C00D48;2010;2;22,5;2
12;E00-E90;2010;2;12,94117647;17
12;I00-I99;2010;2;6,75;156
12;J00-J99;2010;2;4,75;4
12;K00-K93;2010;2;7,5;4
12;M86-M90;2010;2;6;1
12;N00-N99;2010;2;4,444444444;9
12;R00-R99;2010;2;11;3
12;S00-T98;2010;2;8,333333333;3
12;Z00-Z99;2010;2;3,4;5
12;A00B99;2010;3;9,4;5
12;C00D48;2010;3;18;1
12;E00-E90;2010;3;14,14285714;14
12;I00-I99;2010;3;5,95483871;155
12;J00-J99;2010;3;0,5;2
12;K00-K93;2010;3;8,666666667;3
12;L00-L99;2010;3;13;2
12;M05-M14;2010;3;2;1
12;M70-M79;2010;3;4;1
12;M86-M90;2010;3;13,33333333;6
12;N00-N99;2010;3;9,666666667;9
12;R00-R99;2010;3;3;5
12;S00-T98;2010;3;6;7
12;Z00-Z99;2010;3;13;2
12;A00B99;2010;4;9,333333333;3
12;E00-E90;2010;4;14,28571429;14
12;I00-I99;2010;4;5,447852761;163
12;J00-J99;2010;4;4,6;5
12;K00-K93;2010;4;47,75;4
12;L00-L99;2010;4;24;1
12;M86-M90;2010;4;11,25;4
12;N00-N99;2010;4;5,1;10
12;R00-R99;2010;4;14;2
12;S00-T98;2010;4;20,33333333;3
12;Z00-Z99;2010;4;5,25;4
12;A00B99;2010;5;22;1
12;D50-D89;2010;5;1;1
12;E00-E90;2010;5;13,26666667;15
12;I00-I99;2010;5;5,22972973;148
12;J00-J99;2010;5;2;2
12;K00-K93;2010;5;2,5;2
12;L00-L99;2010;5;12;1
12;M95-M99;2010;5;6;1
12;N00-N99;2010;5;4,923076923;13
12;R00-R99;2010;5;3;1
12;S00-T98;2010;5;12,8;5
12;Z00-Z99;2010;5;2,333333333;3
